well_id,wellbore_id,field_name,sector,platform,slot,well_name,elevation_m,ground_elevation_m,elev_ref,sea_bed_m,sea_bed_ref,current_status,original_status,previous_status,status_date,spud_date,operator,local_location,projection,surface_x,surface_y,latitude,longitude,drillers_td_m,drillers_tvs_m,logger_tvd_m,hole_direction,formation_at_td,target_formation,bottom_x,bottom_y,rig_name,contractor,bore_type,well_objective,surface_lat,surface_lon,bottom_lat,bottom_lon
W-1663,WB-1663,Shams,Offshore-South,JKT-14,2,Shams-02,46.3,12.1,GL,27.3,MSL,Drilling,Completed,Shut-in,2009-07-23,1999-09-16,Kuwait Oil Company,Block 65/31,EPSG:32641,81285.1,77787.77,27.516352,48.401944,2153,1652,1824,Vertical,Mauddud,Arab-D,80572.75,78176.69,Shelf-3,KCA Deutag,Development,Gas Injector,27.51615,48.404122,27.496486,48.420876
W-1664,WB-1664,Mauddud,Offshore-South,PAD-62,20,Mauddud-20,25.7,19.7,KB,23.4,MSL,Suspended,Planned,Shut-in,2024-08-06,2022-04-05,Saudi Aramco,Block 65/13,EPSG:32639,57875.65,50035.84,24.981781,48.279292,1707,1375,1246,Vertical,Mauddud,Yamama,56493.41,50921.26,Ensco-104,Valaris,Appraisal,Gas Injector,24.979355,48.283047,24.977008,48.298907
W-1665,WB-1665,Khuff,Offshore-West,PLAT-45,14,Khuff-14,58.8,-4.4,GL,86.6,MSL,Completed,Completed,Testing,2027-12-06,2017-05-20,BP,Block 82/11,EPSG:32641,61828.5,35751.33,27.952948,52.40928,5499,4362,3914,Vertical,Nahr Umr,Yamama,61244.83,36596.57,Shelf-5,Shelf Drilling,Appraisal,Appraisal,27.956846,52.408705,27.956992,52.415287
W-1666,WB-1666,Shams,Onshore,JKT-91,44,Shams-44,44.7,1.4,KB,0.0,,Abandoned,Planned,Completed,2014-03-09,2003-11-08,BP,Block 47/34,EPSG:32639,78146.21,27742.67,27.10855,51.505429,5047,3682,4538,Deviated,Nahr Umr,Mauddud,78880.02,27308.69,Shelf-5,Valaris,Exploration,Appraisal,27.114902,51.512956,27.113718,51.490514
W-1667,WB-1667,Ghazal,Onshore,FPSO-40,35,Ghazal-35,15.5,17.9,GL,0.0,,Testing,Completed,Drilling,2026-12-30,2025-11-30,ADNOC,Block 94/4,EPSG:32639,70327.72,64280.21,23.251063,54.713443,1747,1524,1485,Horizontal,Arab-D,Mishrif,68970.27,64503.02,Ensco-105,Valaris,Appraisal,Gas Producer,23.251948,54.712319,23.250121,54.71369
W-1668,WB-1668,Shams,Offshore-North,JKT-21,7,Shams-07,56.5,-1.2,GL,78.4,MSL,Abandoned,Drilling,Completed,2010-09-29,2003-11-14,Kuwait Oil Company,Block 98/4,EPSG:32641,83445.83,69280.12,27.583571,49.285437,5909,4149,5349,Horizontal,Arab-D,Arab-C,82603.72,70279.29,Noble-3,Borr Drilling,Appraisal,Gas Producer,27.574215,49.281135,27.568566,49.286604
W-1669,WB-1669,Oryx,Offshore-North,JKT-12,6,Oryx-06,33.5,8.1,DF,25.0,MSL,Shut-in,Drilling,Producing,2017-11-28,2009-09-27,Kuwait Oil Company,Block 11/22,EPSG:32641,5621.39,87096.76,22.698198,48.199773,4047,3032,2948,Deviated,Mauddud,Shuaiba,6240.09,87661.1,Noble-2,Noble,Appraisal,Gas Producer,22.700576,48.207693,22.685018,48.200351
W-1670,WB-1670,Bravo,Offshore-North,PLAT-40,19,Bravo-19,13.3,-3.3,KB,1.7,MSL,Producing,Drilling,Completed,2001-01-23,1995-12-19,Saudi Aramco,Block 7/27,EPSG:32640,74752.06,34233.41,26.904698,51.59231,1457,1348,1406,Horizontal,Yamama,Mishrif,75600.01,32796.9,GulfDrill-7,Nabors,Appraisal,Water Injector,26.895806,51.599541,26.918784,51.59509
W-1671,WB-1671,Nour,Offshore-East,PAD-31,48,Nour-48,10.5,-0.2,DF,65.2,MSL,Testing,Drilling,Producing,2015-01-16,2011-05-04,ENI,Block 95/12,EPSG:32641,85085.28,76977.23,24.28374,49.899828,4784,4412,4032,Horizontal,Arab-D,Arab-C,84951.24,76487.35,Ensco-106,Borr Drilling,Development,Water Injector,24.286067,49.893109,24.298456,49.880577
W-1672,WB-1672,Khuff,Offshore-North,PLAT-54,20,Khuff-20,23.8,7.7,GL,30.2,MSL,Testing,Completed,Drilling,2004-02-22,2003-03-03,Saudi Aramco,Block 3/27,EPSG:32639,28613.5,56135.58,27.267846,48.396915,3019,2247,2554,Horizontal,Thamama,Thamama,29207.72,55069.01,Borr-Prospector,Borr Drilling,Exploration,Oil Producer,27.271547,48.387434,27.274802,48.405364
W-1673,WB-1673,Bravo,Offshore-West,FPSO-21,43,Bravo-43,21.9,15.8,DF,34.1,MSL,Abandoned,Completed,Producing,2005-07-04,2003-12-14,ENI,Block 19/27,EPSG:32641,64044.73,88283.65,27.20834,53.796786,4081,3910,3819,Vertical,Arab-C,Arab-D,63708.59,87482.57,ADIPEC-1,Nabors,Appraisal,Water Injector,27.202295,53.788586,27.214909,53.805282
W-1674,WB-1674,Mishrif,Offshore-North,PAD-80,37,Mishrif-37,40.2,4.8,DF,78.0,MSL,Completed,Planned,Producing,2029-02-23,2018-05-22,Kuwait Oil Company,Block 81/18,EPSG:32640,31416.21,52781.21,26.835552,48.892744,5471,4403,4535,Horizontal,Arab-D,Khuff,30395.95,53997.68,Noble-1,Shelf Drilling,Development,Gas Producer,26.841939,48.888475,26.839459,48.877363
W-1675,WB-1675,Eagle,Offshore-South,PAD-17,9,Eagle-09,30.8,-4.1,GL,93.4,MSL,Drilling,Drilling,Producing,2029-05-08,2022-04-06,Kuwait Oil Company,Block 21/10,EPSG:32639,95797.11,51762.98,26.740183,52.866556,1859,1776,1719,Vertical,Nahr Umr,Mishrif,95491.56,50373.66,Shelf-3,Shelf Drilling,Development,Gas Injector,26.748405,52.876001,26.7283,52.869366
W-1676,WB-1676,Eagle,Offshore-South,FPSO-72,30,Eagle-30,29.4,9.6,KB,108.7,MSL,Producing,Completed,Suspended,2025-05-28,2023-09-24,PDO Oman,Block 43/12,EPSG:32641,3342.36,57787.71,23.828075,50.248398,1748,1523,1205,Vertical,Mauddud,Yamama,3582.26,56947.11,ADIPEC-1,Noble,Development,Gas Producer,23.834337,50.249568,23.825205,50.251132
W-1677,WB-1677,Pearl,Offshore-East,PLAT-49,3,Pearl-03,20.0,17.3,DF,120.0,MSL,Testing,Planned,Shut-in,2028-09-22,2022-06-24,QatarEnergy,Block 34/1,EPSG:32640,57979.28,74931.54,22.485516,49.387968,4710,4159,4269,Deviated,Mishrif,Nahr Umr,59323.44,74360.25,Ensco-101,ADES,Appraisal,Appraisal,22.481618,49.385433,22.493352,49.395266
W-1678,WB-1678,Khuff,Onshore,PLAT-33,6,Khuff-06,37.6,-3.5,GL,0.0,,Completed,Completed,Completed,2016-11-19,2011-03-13,BP,Block 56/26,EPSG:32641,16650.35,96469.05,24.417881,51.038012,4036,3260,2857,Deviated,Shuaiba,Khuff,15356.6,96819.7,Noble-4,ADES,Appraisal,Water Injector,24.419614,51.045786,24.419371,51.021428
W-1679,WB-1679,Mauddud,Offshore-North,FPSO-66,36,Mauddud-36,46.8,-0.0,DF,31.3,MSL,Abandoned,Completed,Completed,2018-11-04,2012-11-01,Shell,Block 45/28,EPSG:32641,71222.02,7356.34,23.041147,54.411566,5280,4887,4577,Horizontal,Shuaiba,Arab-D,71244.2,7458.65,Noble-7,ADES,Development,Oil Producer,23.049443,54.410629,23.02189,54.416626
W-1680,WB-1680,Mauddud,Offshore-North,FPSO-76,2,Mauddud-02,59.9,6.5,KB,84.7,MSL,Shut-in,Completed,Testing,2023-11-25,2022-10-01,ENI,Block 49/1,EPSG:32640,17589.03,5343.46,26.169707,51.136749,3192,2672,3095,Deviated,Mishrif,Nahr Umr,17075.79,4498.27,Noble-3,Nabors,Development,Appraisal,26.16612,51.133054,26.187849,51.127979
W-1681,WB-1681,Alpha,Offshore-North,PLAT-27,22,Alpha-22,11.6,3.4,KB,58.3,MSL,Suspended,Completed,Drilling,2005-05-05,1996-10-07,ENI,Block 76/21,EPSG:32641,23538.33,93755.03,24.076598,54.006157,1418,1282,944,Vertical,Yamama,Arab-C,23563.27,92747.75,Borr-Prospector,Borr Drilling,Appraisal,Water Injector,24.082999,54.014981,24.090391,54.006437
W-1682,WB-1682,Charlie,Offshore-West,PLAT-34,30,Charlie-30,13.0,-1.0,GL,42.2,MSL,Shut-in,Planned,Suspended,2031-02-10,2022-11-10,PDO Oman,Block 57/9,EPSG:32641,49437.08,52987.56,27.853661,49.00389,5553,5207,5042,Vertical,Mauddud,Arab-D,48009.01,52197.95,Ensco-106,ADES,Exploration,Oil Producer,27.843851,49.01088,27.844083,49.014823
W-1683,WB-1683,Rimal,Offshore-South,FPSO-17,43,Rimal-43,14.4,-3.0,GL,36.8,MSL,Testing,Drilling,Producing,2022-10-24,2018-05-05,ENI,Block 33/33,EPSG:32641,91483.49,61490.3,25.845832,54.182171,6184,4809,6039,Deviated,Yamama,Thamama,90922.57,61497.89,Ensco-103,ADES,Development,Gas Producer,25.835905,54.189044,25.85049,54.190397
W-1684,WB-1684,Rimal,Offshore-North,JKT-85,43,Rimal-43,30.9,15.3,GL,77.8,MSL,Shut-in,Planned,Testing,2030-10-01,2023-04-04,ENI,Block 22/35,EPSG:32639,21171.44,48242.36,26.934883,49.895467,4514,3946,3906,Vertical,Yamama,Shuaiba,22131.04,47555.89,Noble-5,Valaris,Appraisal,Gas Producer,26.940077,49.895713,26.951813,49.880223
W-1685,WB-1685,Bravo,Offshore-East,JKT-55,35,Bravo-35,49.3,17.5,GL,32.0,MSL,Abandoned,Completed,Testing,2013-12-18,2010-07-27,TotalEnergies,Block 53/32,EPSG:32641,14424.0,9365.75,22.795148,53.419145,1500,1099,1377,Vertical,Thamama,Mishrif,14585.83,10708.56,Ensco-103,Nabors,Development,Gas Producer,22.800377,53.424934,22.778988,53.422792
W-1686,WB-1686,Oryx,Offshore-South,JKT-74,21,Oryx-21,21.6,3.9,GL,17.4,MSL,Producing,Drilling,Shut-in,2000-05-28,1995-01-10,Kuwait Oil Company,Block 46/13,EPSG:32639,75897.68,76808.94,27.172087,52.526252,5309,4133,4237,Deviated,Mauddud,Mauddud,75749.43,76700.54,GulfDrill-7,Nabors,Development,Water Injector,27.177867,52.519839,27.172208,52.545017
W-1687,WB-1687,Shams,Offshore-North,PAD-36,35,Shams-35,17.6,11.9,GL,87.4,MSL,Drilling,Drilling,Producing,2021-05-11,2016-03-05,Saudi Aramco,Block 91/19,EPSG:32641,50061.95,74722.46,27.536543,55.433158,1960,1900,1761,Deviated,Arab-C,Thamama,49418.53,73398.85,Ensco-107,Shelf Drilling,Exploration,Oil Producer,27.545144,55.434622,27.534793,55.419429
W-1688,WB-1688,Shams,Offshore-West,PAD-55,17,Shams-17,28.3,11.0,DF,54.9,MSL,Abandoned,Drilling,Completed,2018-11-09,2016-04-16,BP,Block 41/5,EPSG:32640,91178.51,31170.33,24.922372,51.09858,1696,1321,1171,Horizontal,Thamama,Mishrif,90572.64,31858.13,Noble-4,Borr Drilling,Appraisal,Gas Injector,24.91473,51.108257,24.91878,51.112696
W-1689,WB-1689,Pearl,Offshore-West,PAD-31,47,Pearl-47,18.5,3.4,KB,49.7,MSL,Shut-in,Planned,Completed,2012-01-10,2001-09-23,BP,Block 95/33,EPSG:32639,14661.46,30623.92,25.637518,48.529322,2236,2217,2051,Vertical,Arab-D,Thamama,14310.76,30110.46,Noble-7,Nabors,Exploration,Oil Producer,25.632158,48.525141,25.650942,48.537424
W-1690,WB-1690,Khuff,Offshore-West,PAD-84,41,Khuff-41,54.1,18.2,KB,90.4,MSL,Shut-in,Drilling,Shut-in,2016-10-02,2014-10-07,ENI,Block 36/35,EPSG:32641,64592.79,83784.14,26.588859,48.153244,1450,1343,1121,Vertical,Mishrif,Arab-C,65599.5,84244.61,Shelf-1,ADES,Appraisal,Appraisal,26.596933,48.159131,26.584085,48.164204
W-1691,WB-1691,Bravo,Offshore-West,JKT-56,42,Bravo-42,12.6,16.1,GL,76.9,MSL,Drilling,Planned,Testing,2007-02-13,2006-07-07,ENI,Block 5/18,EPSG:32639,23287.91,7235.73,23.049032,54.614868,5518,3987,4717,Vertical,Shuaiba,Mishrif,24689.55,6574.51,Shelf-3,Noble,Exploration,Water Injector,23.042577,54.614678,23.031579,54.606146
W-1692,WB-1692,Hail,Offshore-East,FPSO-48,34,Hail-34,22.4,17.6,DF,13.2,MSL,Producing,Completed,Abandoned,2024-04-13,2019-09-28,BP,Block 42/17,EPSG:32640,15676.04,88110.51,25.015396,52.197885,2958,2518,1955,Deviated,Khuff,Mauddud,15492.01,88322.74,Ensco-100,Borr Drilling,Exploration,Gas Injector,25.019041,52.188681,24.99803,52.189401
W-1693,WB-1693,Bravo,Offshore-West,PAD-63,18,Bravo-18,42.3,10.1,GL,33.5,MSL,Drilling,Drilling,Drilling,2023-01-23,2013-10-05,QatarEnergy,Block 64/9,EPSG:32639,68342.94,25666.17,24.391978,54.201952,1586,1389,1328,Horizontal,Mauddud,Shuaiba,68023.0,26482.63,Ensco-105,KCA Deutag,Appraisal,Appraisal,24.392587,54.207212,24.373688,54.218193
W-1694,WB-1694,Rimal,Onshore,PLAT-77,45,Rimal-45,36.7,19.6,KB,0.0,,Suspended,Completed,Testing,2007-06-07,1999-05-30,Shell,Block 57/10,EPSG:32641,59368.46,59298.47,22.878244,49.875405,6039,5799,5709,Deviated,Khuff,Arab-C,60408.11,60582.5,Noble-3,Shelf Drilling,Appraisal,Gas Producer,22.869908,49.868776,22.87461,49.869798
W-1695,WB-1695,Qamar,Offshore-North,PLAT-87,32,Qamar-32,13.1,16.0,DF,93.6,MSL,Shut-in,Drilling,Completed,2000-10-07,1996-11-24,Saudi Aramco,Block 21/25,EPSG:32639,75482.75,93599.42,24.205207,50.76067,4597,4169,3039,Deviated,Mishrif,Shuaiba,75263.47,92882.8,Shelf-5,Shelf Drilling,Appraisal,Gas Injector,24.200912,50.763299,24.213943,50.743191
W-1696,WB-1696,Pearl,Offshore-South,JKT-96,26,Pearl-26,42.0,-2.1,KB,55.8,MSL,Testing,Completed,Completed,2030-12-05,2025-11-15,ADNOC,Block 62/22,EPSG:32639,30946.26,67812.25,22.409034,48.240831,4097,3305,3734,Horizontal,Arab-D,Yamama,31102.31,67316.82,Noble-3,ADES,Appraisal,Water Injector,22.409441,48.232544,22.397183,48.244855
W-1697,WB-1697,Lulu,Onshore,FPSO-74,44,Lulu-44,41.7,12.2,GL,0.0,,Testing,Drilling,Producing,2015-07-02,2012-05-03,PDO Oman,Block 78/11,EPSG:32640,44797.17,41442.98,22.154871,55.691939,6365,5114,6075,Vertical,Arab-D,Thamama,43989.99,41335.78,Ensco-101,Borr Drilling,Development,Gas Producer,22.161918,55.700876,22.16073,55.676932
W-1698,WB-1698,Pearl,Offshore-North,JKT-85,37,Pearl-37,55.4,4.1,DF,30.5,MSL,Abandoned,Drilling,Abandoned,1999-04-02,1996-02-23,BP,Block 49/21,EPSG:32641,40547.17,68953.42,22.810998,53.342943,4133,3127,3161,Vertical,Nahr Umr,Khuff,41277.68,70234.94,Ensco-104,Shelf Drilling,Appraisal,Appraisal,22.815149,53.338777,22.818482,53.354807
W-1699,WB-1699,Iris,Offshore-North,JKT-29,28,Iris-28,57.3,2.1,GL,18.7,MSL,Producing,Completed,Abandoned,2007-07-16,2002-03-16,BP,Block 53/12,EPSG:32639,98408.95,34397.96,27.778691,55.465641,6453,5010,5202,Horizontal,Khuff,Mishrif,98504.91,35602.12,Shelf-5,Nabors,Exploration,Gas Injector,27.781129,55.46017,27.768899,55.471311
W-1700,WB-1700,Mishrif,Offshore-North,JKT-15,23,Mishrif-23,32.4,-0.4,KB,73.2,MSL,Abandoned,Completed,Abandoned,2001-07-08,1997-06-05,Saudi Aramco,Block 7/4,EPSG:32639,29224.9,27725.84,25.297177,50.123971,3493,3057,3359,Vertical,Mauddud,Mishrif,30152.0,26495.47,Ensco-107,ADES,Exploration,Water Injector,25.297098,50.116554,25.301199,50.13896
W-1701,WB-1701,Shams,Offshore-South,FPSO-85,5,Shams-05,59.5,-2.5,GL,100.1,MSL,Abandoned,Completed,Completed,2022-06-14,2019-06-16,QatarEnergy,Block 23/23,EPSG:32640,29481.72,99668.33,27.794933,52.891709,4810,4082,3202,Deviated,Yamama,Mauddud,30323.92,98564.12,Ensco-105,Shelf Drilling,Exploration,Gas Producer,27.790907,52.900629,27.802328,52.903102
W-1702,WB-1702,Khuff,Offshore-South,PAD-40,7,Khuff-07,49.3,8.9,DF,87.0,MSL,Suspended,Drilling,Drilling,2022-09-08,2016-08-23,TotalEnergies,Block 28/21,EPSG:32639,35454.82,75079.02,24.594987,53.428,5022,4138,4588,Vertical,Arab-C,Yamama,34599.83,75065.55,Ensco-104,Shelf Drilling,Appraisal,Appraisal,24.587372,53.432238,24.593652,53.412485
W-1703,WB-1703,Alpha,Offshore-West,JKT-63,48,Alpha-48,40.0,3.9,GL,24.2,MSL,Completed,Drilling,Suspended,2026-07-21,2023-02-13,Saudi Aramco,Block 84/27,EPSG:32640,56459.41,64472.0,23.870897,50.540398,1915,1655,1359,Vertical,Arab-C,Yamama,57106.32,63291.86,Ensco-101,KCA Deutag,Development,Oil Producer,23.869079,50.545231,23.864366,50.535641
W-1704,WB-1704,Ghazal,Offshore-East,FPSO-31,14,Ghazal-14,48.4,19.2,GL,43.3,MSL,Drilling,Completed,Testing,2008-05-04,2000-01-13,PDO Oman,Block 57/1,EPSG:32640,25232.27,35528.96,25.036851,54.784874,5105,3786,4244,Vertical,Nahr Umr,Arab-D,26132.43,35065.7,Ensco-101,ADES,Development,Gas Injector,25.027421,54.784862,25.041617,54.795856
W-1705,WB-1705,Delta,Offshore-South,PAD-86,38,Delta-38,35.5,3.6,DF,52.3,MSL,Suspended,Completed,Shut-in,2024-05-31,2016-04-13,Saudi Aramco,Block 72/23,EPSG:32641,91528.99,4916.08,24.63707,55.577292,2191,2177,1696,Deviated,Mauddud,Khuff,91067.31,3861.24,Shelf-2,KCA Deutag,Exploration,Gas Injector,24.631291,55.576787,24.656184,55.573986
W-1706,WB-1706,Jade,Offshore-South,PAD-5,8,Jade-08,40.8,-3.1,DF,41.4,MSL,Testing,Planned,Completed,2007-10-03,2007-06-01,Shell,Block 13/2,EPSG:32639,26568.56,3105.69,22.633988,55.078841,2306,2010,1728,Deviated,Mauddud,Khuff,25586.39,3513.81,GulfDrill-7,Nabors,Exploration,Oil Producer,22.632638,55.071041,22.631062,55.097736
W-1707,WB-1707,Nour,Onshore,PAD-59,37,Nour-37,52.2,3.7,GL,0.0,,Abandoned,Completed,Producing,2015-07-28,2012-06-29,ENI,Block 56/12,EPSG:32641,89581.57,55418.13,25.844958,53.912536,3605,3134,3336,Deviated,Mauddud,Arab-D,88089.47,56766.62,Ensco-105,KCA Deutag,Exploration,Oil Producer,25.84333,53.913733,25.840627,53.921966
W-1708,WB-1708,Lulu,Offshore-West,FPSO-86,36,Lulu-36,21.1,16.5,GL,71.0,MSL,Drilling,Drilling,Abandoned,2022-07-27,2017-10-04,Kuwait Oil Company,Block 46/13,EPSG:32640,10347.51,76203.27,23.296229,50.219717,5625,4770,3832,Deviated,Shuaiba,Mauddud,10200.22,77693.47,GulfDrill-7,Nabors,Appraisal,Appraisal,23.287115,50.214655,23.2948,50.200337
W-1709,WB-1709,Shams,Offshore-East,PLAT-63,4,Shams-04,21.2,12.8,DF,107.6,MSL,Completed,Planned,Completed,2011-05-06,2009-11-08,Kuwait Oil Company,Block 35/6,EPSG:32639,65656.27,53737.92,25.717528,50.252928,6249,5808,6094,Vertical,Mauddud,Arab-D,65213.57,53363.64,Noble-7,Borr Drilling,Exploration,Oil Producer,25.719309,50.262471,25.700577,50.268127
W-1710,WB-1710,Iris,Offshore-North,PLAT-78,30,Iris-30,28.2,11.2,DF,73.4,MSL,Suspended,Drilling,Drilling,2018-07-03,2016-08-07,Chevron,Block 30/28,EPSG:32640,90698.55,84078.51,25.901207,55.706883,1403,1104,1332,Horizontal,Shuaiba,Mauddud,90863.28,84375.55,Shelf-1,KCA Deutag,Development,Appraisal,25.902201,55.712815,25.903334,55.690915
W-1711,WB-1711,Mauddud,Offshore-East,PLAT-89,18,Mauddud-18,31.2,19.0,GL,25.6,MSL,Drilling,Planned,Shut-in,2034-12-19,2024-02-10,ADNOC,Block 86/4,EPSG:32640,16874.94,3342.65,22.912149,48.082276,4892,4029,4575,Horizontal,Shuaiba,Mauddud,15939.06,4411.45,ADIPEC-1,ADES,Appraisal,Appraisal,22.903711,48.080536,22.905297,48.067897
W-1712,WB-1712,Eagle,Offshore-East,PLAT-66,12,Eagle-12,25.7,1.9,DF,36.2,MSL,Shut-in,Completed,Abandoned,2010-10-05,2008-09-02,TotalEnergies,Block 76/17,EPSG:32641,96832.7,36675.21,22.368098,53.7284,3825,3293,3536,Vertical,Arab-C,Yamama,97911.7,35527.6,Shelf-2,ADES,Appraisal,Appraisal,22.376961,53.721427,22.352955,53.73778
W-1713,WB-1713,Delta,Onshore,FPSO-87,9,Delta-09,51.7,-1.0,KB,0.0,,Suspended,Planned,Producing,2017-03-22,2008-03-26,QatarEnergy,Block 42/11,EPSG:32640,45288.34,23707.04,26.68457,53.649969,6409,5167,4392,Vertical,Arab-D,Nahr Umr,44561.61,24275.73,ADIPEC-1,Borr Drilling,Development,Gas Producer,26.676558,53.655676,26.68322,53.664568
W-1714,WB-1714,Khuff,Offshore-West,JKT-51,21,Khuff-21,42.9,-4.3,DF,57.9,MSL,Drilling,Drilling,Drilling,2018-06-18,2007-08-08,PDO Oman,Block 49/24,EPSG:32641,94571.51,44727.3,24.758803,52.981516,3345,2738,2247,Vertical,Arab-C,Mauddud,93750.8,44453.83,GulfDrill-7,Nabors,Appraisal,Water Injector,24.7659,52.973957,24.738938,52.98297
W-1715,WB-1715,Jade,Onshore,PLAT-67,7,Jade-07,57.4,6.3,GL,0.0,,Testing,Completed,Testing,2002-11-07,1996-10-29,BP,Block 11/14,EPSG:32640,67682.0,7237.64,22.348983,55.920871,4168,3209,3598,Deviated,Shuaiba,Yamama,67624.14,6356.08,Noble-1,KCA Deutag,Appraisal,Gas Producer,22.338989,55.914658,22.345054,55.912433
W-1716,WB-1716,Bravo,Offshore-North,PLAT-89,38,Bravo-38,54.2,1.9,KB,99.8,MSL,Completed,Completed,Abandoned,2016-03-03,2011-02-18,PDO Oman,Block 13/35,EPSG:32640,30158.69,95413.16,27.969198,50.495035,1379,1120,1127,Deviated,Arab-D,Mishrif,30155.24,95121.42,Ensco-105,KCA Deutag,Exploration,Gas Producer,27.976844,50.489265,27.953427,50.489088
W-1717,WB-1717,Alpha,Onshore,JKT-85,34,Alpha-34,46.6,2.2,KB,0.0,,Suspended,Planned,Suspended,2014-06-12,2012-03-02,ADNOC,Block 13/8,EPSG:32639,18830.25,22325.54,22.346683,50.719775,4828,3919,3292,Deviated,Arab-C,Yamama,17975.51,21053.42,Noble-7,ADES,Exploration,Gas Producer,22.337077,50.720913,22.327655,50.713491
W-1718,WB-1718,Alpha,Offshore-West,PAD-51,19,Alpha-19,19.1,7.2,DF,59.4,MSL,Drilling,Drilling,Producing,2005-09-11,1995-06-18,Chevron,Block 2/27,EPSG:32641,30373.5,92230.78,26.170211,48.631515,5048,3838,4272,Horizontal,Nahr Umr,Thamama,29689.08,92817.0,Noble-4,Borr Drilling,Exploration,Gas Injector,26.175367,48.637256,26.18319,48.624582
W-1719,WB-1719,Mishrif,Offshore-North,JKT-1,31,Mishrif-31,11.0,5.0,DF,91.7,MSL,Testing,Drilling,Drilling,2025-08-23,2018-04-03,Saudi Aramco,Block 82/27,EPSG:32639,9301.74,42589.32,27.902074,51.542385,5628,5587,4785,Vertical,Nahr Umr,Arab-C,8310.86,41847.55,Noble-2,Shelf Drilling,Development,Appraisal,27.899308,51.538671,27.918724,51.532101
W-1720,WB-1720,Pearl,Offshore-East,PLAT-85,20,Pearl-20,17.3,4.5,KB,1.1,MSL,Completed,Drilling,Testing,2003-04-21,1997-08-18,Kuwait Oil Company,Block 6/15,EPSG:32641,14386.8,98552.41,23.435081,50.088388,5554,4937,5050,Vertical,Thamama,Mishrif,15042.18,97986.63,ADIPEC-1,Shelf Drilling,Appraisal,Water Injector,23.439845,50.080081,23.423388,50.092743
W-1721,WB-1721,Shams,Offshore-East,PAD-39,7,Shams-07,50.0,16.3,GL,32.0,MSL,Producing,Planned,Abandoned,2018-09-11,2011-10-08,BP,Block 92/15,EPSG:32641,10466.04,55405.84,22.853496,50.747094,2735,2724,2635,Horizontal,Khuff,Thamama,11276.31,54269.08,Ensco-101,Nabors,Development,Oil Producer,22.851531,50.746385,22.855068,50.76311
W-1722,WB-1722,Rimal,Offshore-East,PLAT-30,20,Rimal-20,38.7,16.1,KB,31.4,MSL,Drilling,Completed,Producing,2025-11-08,2022-01-11,Chevron,Block 58/4,EPSG:32639,42294.35,93083.29,22.72831,54.676574,3580,3304,2351,Horizontal,Arab-D,Mauddud,42181.34,94177.27,Shelf-3,Borr Drilling,Exploration,Gas Producer,22.719728,54.681536,22.719428,54.668857
W-1723,WB-1723,Mishrif,Offshore-West,FPSO-75,26,Mishrif-26,11.4,11.9,DF,87.0,MSL,Suspended,Planned,Abandoned,2032-07-26,2021-10-23,QatarEnergy,Block 16/22,EPSG:32639,79557.84,534.9,23.819651,55.483876,1526,1244,1198,Vertical,Shuaiba,Thamama,80200.1,515.23,Noble-5,Nabors,Appraisal,Gas Producer,23.825001,55.478309,23.819394,55.471344
W-1724,WB-1724,Mishrif,Onshore,FPSO-23,8,Mishrif-08,26.0,1.4,DF,0.0,,Producing,Completed,Testing,2009-10-25,2003-05-10,ENI,Block 91/33,EPSG:32640,14138.36,74823.88,22.606275,49.485865,2934,2358,2645,Deviated,Mishrif,Yamama,14846.17,75040.32,Noble-1,Valaris,Development,Gas Producer,22.5977,49.480263,22.60374,49.499408
W-1725,WB-1725,Ghazal,Offshore-South,FPSO-97,33,Ghazal-33,36.7,-2.6,DF,18.4,MSL,Completed,Completed,Testing,2017-05-27,2015-03-13,Saudi Aramco,Block 1/27,EPSG:32640,13032.04,90305.07,26.152968,50.980071,3075,2448,2949,Deviated,Shuaiba,Mauddud,11946.87,90513.37,Noble-3,ADES,Appraisal,Water Injector,26.16141,50.989016,26.14373,50.989742
W-1726,WB-1726,Iris,Offshore-East,FPSO-99,45,Iris-45,31.4,12.3,GL,72.3,MSL,Shut-in,Planned,Producing,2007-06-02,2003-06-30,Saudi Aramco,Block 39/4,EPSG:32639,64342.89,13972.06,22.373751,55.429044,2707,2464,2240,Vertical,Yamama,Shuaiba,65741.42,13703.54,Noble-7,Noble,Development,Water Injector,22.36477,55.438127,22.381767,55.446277
W-1727,WB-1727,Lulu,Offshore-West,PAD-73,38,Lulu-38,51.1,13.1,KB,15.4,MSL,Testing,Planned,Suspended,2035-11-22,2025-05-22,Chevron,Block 59/7,EPSG:32640,19718.3,9612.59,25.056533,48.494468,4485,3606,3846,Deviated,Arab-D,Nahr Umr,20681.4,8690.18,Borr-Prospector,Noble,Exploration,Oil Producer,25.05612,48.504277,25.041593,48.481089
W-1728,WB-1728,Lulu,Offshore-East,PAD-8,37,Lulu-37,10.3,19.6,DF,20.5,MSL,Drilling,Planned,Suspended,2025-08-09,2024-09-22,Shell,Block 1/22,EPSG:32639,9761.0,42457.26,27.980181,48.738884,1388,1356,1272,Deviated,Mishrif,Yamama,8874.45,43192.66,Ensco-100,Nabors,Development,Appraisal,27.984642,48.745037,27.962304,48.724654
